access,acess,addr:city,addr:country,addr:housename,addr:housenumber,addr:place,addr:postcode,addr:state,addr:street,addr:suburb,addr:unit,amenity,amenity_1,atm,barrier,bicycle,brand,brand:wikidata,brand:wikipedia,brewery,building:levels,bus,capacity,cuisine,delivery,description,dispensing,drive_through,element_type,email,emergency,entrance,foot,geometry,healthcare,healthcare:speciality,highway,horse,internet_access,internet_access:fee,leisure,level,motor_vehicle,motorcar,motorcycle,name,name:en,name:pt,name:ru,natural,network,note,office,opening_hours,operator,operator:wikidata,operator:wikipedia,osmid,outdoor_seating,parking,payment:cash,payment:credit_cards,payment:debit_cards,phone,public_transport,religion,service:bicycle:repair,shop,short_name,smoking,sport,takeaway,traffic_calming,website,wheelchair,wifi,alt_name,building,building:colour,building:material,building:use,denomination,disused:amenity,fax,food,height,historic,indoor,internet_access:ssid,landuse,library,license_classes,lit,nodes,object,pedestrian,restaurant,roof:colour,roof:height,roof:levels,roof:material,roof:orientation,roof:shape,room,school,self_service,source,square,stars,start_date,surface,tipo,tourism,trailer,university,wikidata,wikipedia,type,ways,fixme,image
,,,,,,,,,Avenida Filomeno Gomes,,,ice_cream,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5409445 -3.7225789),,,,,,,,,,,,Castelinho,,,,,,,,,,,,5859497680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5416564 -3.7240591),,,,,,,,,,,,,,,,,,,,,,,,5859498886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Rua N,Aracapé,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5904227 -3.8369431),,,,,,,,,,,,E.E.I.F. Vinicius de Moraes,,,,,,,,,,,,5869512702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5392457 -3.7409574),,,,,,,,,,,,,,,,,,,,,,,,5876711455,,,,,,,,,,,,,,,island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,332,,60055-402,,Avenida Aguanambi,José Bonifácio,,dentist,,,,,,,,,,,,,,,,,node,,yes,,,POINT (-38.5253228 -3.7399096),dentist,,,,,,,,,,,Centro Odontológico Dr. David Cruz,,,,,,,,24/7,,,,5891066107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,main,,POINT (-38.5249879 -3.7398915),,,,,,,,,,,,,,,,,,,,,,,,5891066122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1717,,60165-010,,Avenida Monsenhor Tabosa,Meireles,,ice_cream,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5036795 -3.7245462),,,,,,,,,,,,Gelato & Grano,,,,,,,,Mo-Su 12:00-23:00,,,,5891795710,,yes,yes,yes,yes,+55 88 99752 0956,,,,,,,,yes,,https://gelatoegrano.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,860 lj 01,,60010-281,,Avenida Filomeno Gomes,Jacarecanga,,dentist,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5413189 -3.7225455),dentist,,,,,,,,,,,Dr Paulo,,,,,,,,,,,,5909719013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1808,,60010-281,,Avenida Francisco Sá,Jacarecanga,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5418345 -3.7223923),,,,,,,,,,,,Frango do Loiro,,,,,,,,,,,,5909751066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,841,,60010-281,,Avenida Filomeno Gomes,Jacarecanga,,fast_food,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5409352 -3.7225365),,,,,,,,,,,,Bom Lanche Arthur,,,,,,,,,,,,5909782193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,825,,60010-281,,Avenida Filomeno Gomes,Jacarecanga,,fast_food,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5409238 -3.7224862),,,,,,,,,,,,Multilanches,,,,,,,,,,,,5909791785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,161,,60510-055,,Rua Cuiabá,Jóquei Clube,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5749642 -3.7712488),,,,,,,,,,,,Colégio Lucê,,,,,,,,,,,,5913589385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,italian,,,,,node,,,,,POINT (-38.4954859 -3.7261663),,,,,,,,,,,,Capri,,,,,,,,,,,,5919511812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,Oriental,,,,,node,,,,,POINT (-38.5048358 -3.7298611),,,,,,,,,,,,Miki,,,,,,,,,,,,5919511813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,480,,60110-300,,Rua João Cordeiro,Centro,,post_office,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5129024 -3.7245898),,,,,,,,,,,,Correios,,,,,,,,Mo-Fr 09:00-17:00,,,,5955919973,,,,,,+55 85 3219 0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,470,,60110-300,,Rua João Cordeiro,Centro,,fast_food,,,,,,,,,,,,regional,,,,,node,,,,,POINT (-38.5128447 -3.7245457),,,,,,,,,,,,Lanchonete 3 Tesouros Marajoara,,,,,,,,,,,,5955919979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.500866 -3.7371877),,,,,,,,,,,,Açaí Parajuá,,,,,,,,,,,,5963183885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5771245 -3.7582889),,,,,,,,,,,,,,,,,,,,,,,,5972295243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5771081 -3.7582575),,,,,,,,,,,,,,,,,,,,,,,,5972295244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.57706 -3.7581658),,,,,,,,,,,,,,,,,,,,,,,,5972295245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.4911273 -3.7348923),,,,,,,,,,,,Ryōri,,,,,,,,,,,,5982044085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,node,,,,,POINT (-38.5767091 -3.7527248),,,,,,,,,,,,,,,,,,,,,,,,5987475257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,node,,,,,POINT (-38.5767855 -3.7526449),,,,,,,,,,,,,,,,,,,,,,,,5987475261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customers,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,node,,,,,POINT (-38.4946105 -3.7428643),,,,no,,,,,,yes,yes,,,,,,,,,,,,,5995658557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.4941005 -3.7425961),,,,,,,,,,,,,,,,,,,,,,,,5995658562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.4940994 -3.7421358),,,,,,,,,,,,,,,,,,,,,,,,5995660695,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.4940308 -3.7421573),,,,,,,,,,,,,,,,,,,,,,,,5995660713,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5350707 -3.770838),,,,,,,,,,,,,,,,,,,,,,,,6001178539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5350985 -3.7709343),,,,,,,,,,,,,,,,,,,,,,,,6001178541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,gate,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5639141 -3.7726856),,,,,,,,,,,,,,,,,,,,,,,,6005655428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5637178 -3.7729402),,,,,,,,,,,,,,,,,,,,,,,,6005655438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.542977 -3.7310057),,,,,,,,,,,,Bradesco,,,,,,,,,,,,6008036387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5561414 -3.8314027),,,,,,,,,,,,,,,,,,,,,,,,6011370988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,250,,,,Rua 65,Prefeito José Walter,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5585938 -3.8303086),,,,,,,,,,,,,,,,,,,,,,,,6011371280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5207336 -3.722985),,,,,,,,,,,,,,,,,,,,,,,,6018179235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,2795,,60714-225,,Avenida Doutor Silas Munguba,Serrinha,,pharmacy,,,,,,,,,,,,,,,,no,node,,,,,POINT (-38.5480641 -3.7872771),pharmacy,,,,,,,,,,,Extrafarma,,,,,,,,Mo-Sa 07:00-22:00; Su 08:00-21:00,,,,6043174744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,417,,60115-190,,Rua Monsenhor Bruno,Meireles,,dentist,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5070743 -3.7254989),dentist,,,,,,,,,,,Consultório Odontológico Dra. Cibele Sidrim,,,,,,,,,,,,6088564163,,,,,,+55 85 3248 1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.4556118 -3.8898307),,,,,,,,,,,,,,,,,,,,,,,,6089210257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5694862 -3.7564555),,,,,,,,,,,,Delícias do Talismã,,,,,,,,,,,,6092404286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5717388 -3.7462701),,,,,,,,,,,,Icantina,,,,,,,,,,,,6109642863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,yes,,POINT (-38.5744949 -3.7424066),,,,,,,,0,,,,,,,,,,,,,,,,6110861243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Avenida Mister Hull,,,cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5729477 -3.7367989),,,,,wlan,no,,,,,,Delicias de Trigo,,,,,,,,,,,,6120863647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5768885 -3.7347374),,,,,,,,,,,,Colégio Universo,,,,,,,,,,,,6120863682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,60,,,,Praça Visconde de Pelotas,,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5152991 -3.7269906),,,,,,,,,,,,Bar do Cazuza,,,,,,,,,,,,6133536886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,kebab,,,,,node,,,,,POINT (-38.46244 -3.828896),,,,,,,,,,,,,,,,,,,,,,,,6156226133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1400,,60165-068,,Avenida Monsenhor Tabosa,Meireles,,pharmacy,,,,,Drogasil,Q5308185,pt:Drogasil,,,,,,,,yes,no,node,,,,,POINT (-38.5066362 -3.7245949),pharmacy,,,,,,,,,,,Drogasil,,,,,,,,Mo-Su 07:00-23:00,,,,6162316190,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Avenida da Universidade,Benfica,,library,,,,,,,,,,,,,,,,,node,bmauc@ufc.br,,,,POINT (-38.5397526 -3.7408998),,,,,yes,no,,,,,,Biblioteca do Museu de Arte Floriano Teixeira,,,,,,,,"Mo-Fr 08:00-12:00,13:00-17:00",,,,6169669910,,,,,,+55 85 3366 7480,,,,,,,,,,http://www.mauc.ufc.br/biblioteca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,yes,no,node,,,,,POINT (-38.4962357 -3.7367801),pharmacy,,,,,,,,,,,Extrafarma,,,,,,,,,,,,6169669911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,2456,,60150-162,,Avenida Santos Dumont,Aldeota,,bank,,yes,,,Banco do Brasil,Q610817,en:Banco do Brasil,,,,,,,,,no,node,,,,,POINT (-38.5029247 -3.7349787),,,,,,,,,,,,Banco do Brasil - Estilo,,,,,,,,Mo-Fr 10:00-16:00,,,,6173126586,,,,,,+55 85 3208 1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,internet_cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.6134682 -3.7390262),,,,,,,,,,,,Lan House Seu Corrêa,,,,,,,,,,,,6179573785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1301,,60160-281,,Rua Costa Barros,Aldeota,,restaurant,,,,,,,,,,,,chicken,yes,,,,node,,,,,POINT (-38.5120805 -3.7300919),,,,,,,,,,,,Tele Chicken,,,,,,,,Mo-Su 09:30-16:00,,,,6186028174,no,,,,,+55 85 3022 8888,,,,,,,,only,,http://telechicken.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1301,,60160-281,,Rua Costa Barros,Aldeota,,post_office,,,,,Azul Cargo Express,,,,,,,,,,,,node,,,,,POINT (-38.511987 -3.7301355),,,,,,,,,,,,Azul Cargo Express,,,,,,,,Mo-Fr 08:00-18:00,,,,6186028175,,,,,,+55 85 3022 8866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,965,,60125-025,,Rua José Vilar,Aldeota,,restaurant,,,,,,,,,,,,german,,,,,node,,,,,POINT (-38.5038595 -3.7338662),,,,,,,,,,,,Alemão Brauhaus,,,,,,,,Tu-Su 11:00-00:00,,,,6188344588,,,,,,+55 85 3104 0150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1420,,,,Avenida Barão de Studart,,,cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5073612 -3.7365797),,,,,,,,,,,,Clássica Bike & Café,,,,,,,,"Mo-Fr 08:00-19:00 , Sa 08:00-12:00",,,,6195385755,,,,,,+55 85 98844-3717,,,yes,bicycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5349791 -3.7443123),,,,,,,,,,,,Extrafarma,,,,,,,,,,,,6213962278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1016,,,,Avenida 13 de Maio,,,pharmacy,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5282843 -3.7500614),,,,,,,,,,,,Famafórmula,,,,,,,,,,,,6213963188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,17,,60150-090,,Rua Sabino Pires,Aldeota,,cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5012763 -3.736629),,,,,,,,,,,,Blend CoffeeHouse,,,,,,,,Mo-Sa 13:00-20:00; Su 15:00-20:00,,,,6234276051,,,,,,+55 85 3121 6455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,5,,60150-090,,Rua Sabino Pires,Aldeota,,restaurant,,,,,,,,,,,,sushi,,,,,node,,,,,POINT (-38.5012355 -3.7365044),,,,,,,,,,,,Nemo Sushi,,,,,,,,Su-Th 12:00-22:30; Fr-Sa 12:00-23:00,,,,6234276052,,,,,,+55 85 4007 2684,,,,,,,,,,http://nemosushi.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,bank,,,,,Bradesco,Q806181,en:Banco Bradesco,,,,,,,,,,node,,,,,POINT (-38.4791076 -3.7689367),,,,,,,,,,,,Bradesco,,,,,,,,,,,,6238824729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,274,,,,Rua Pessoa Anta,,,bank,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5204967 -3.7210409),,,,,,,,,,,,Bradesco,,,,,,,,,,,,6252203585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,1003,,60060-440,,Avenida Almirante Barroso,Praia de Iracema,,restaurant,,,,,,,,,,,,sandwich,,,,,node,,,,,POINT (-38.5139493 -3.7199552),,,,,,,,,,,,Ventana,,,,,,,,Tu-Sa 17:00-23:00,,,,6257773612,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,9978,,,,Avenida Bernardo Manuel,,,pharmacy,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5538766 -3.8060445),,,,,,,,,,,,Farmácia Pague Menos,,,,,,,,,,,,6271722760,,,,,,,,,,,,,,,,http://portal.paguemenos.com.br/portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Avenida Doutor Silas Munguba,Itaperi,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.537583 -3.7915657),,,,,,,,,,,,E.M.E.I.F. Maria de Carvalho Martins,,,,,,,,,,,,6292392577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,Avenida Doutor Silas Munguba,Itaperi,,pharmacy,,,,,,,,,,,,,,,yes,no,node,,,,,POINT (-38.5411452 -3.7902418),pharmacy,,,,,,,,,,,Farmácia Pague Menos,,,,,,,,,,,,6292392579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,249,,60751290,,Rua H,Prefeito José Walter,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.548638 -3.8330167),,,,,,,,,,,,Delícia Paulista,,,,,,,,Mo-Sa 11:00-14:00,,,,6296298285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5976861 -3.7698289),,,,,,,,,,,,,,,,,,,,,,,,6306727284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fortaleza,,,,,,,,Parangaba,,fast_food,,,,,,,,,,,,,,,,no,node,,,,,POINT (-38.5641316 -3.7761265),,,,,,,,,,,,Arte do Sabor,,,,,,,,,,,,6319962873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,Subway,Q244457,en:Subway (restaurant),,,,,sandwich,,,,,node,,,,,POINT (-38.5402432 -3.7786769),,,,,,,,,,,,Subway,,,,,,,,,,,,6379070166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,italian,,,,,node,,,,,POINT (-38.5400873 -3.7787719),,,,,,,,,,,,Spoleto,,,,,,,,,,,,6379070167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,restaurant,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5401736 -3.7787166),,,,,,,,,,,,Vivenda do Camarão,,,,,,,,,,,,6379070168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5402404 -3.778875),,,,,,,,,,,,Café Arretado,,,,,,,,,,,,6379070169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,post_office,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5405027 -3.7783632),,,,,,,,,,,,Correios,,,,,,,,,Correios,,,6379070172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,Bob's,Q1392113,en:Bob's,,,,,burger,,,,,node,,,,,POINT (-38.5403305 -3.7786641),,,,,,,,,,,,Bob's,,,,,,,,,,,,6379070173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,cafe,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5404255 -3.7788095),,,,,,,,,,,,Casa do Pão de Queijo,,,,,,,,,,,,6379070174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,Domino's Pizza,Q839466,en:Domino's Pizza,,,,,pizza,,,,,node,,,,,POINT (-38.5400323 -3.7788027),,,,,,,,,,,,Domino's Pizza,,,,,,,,,,,,6379070175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,fast_food,,,,,,,,,,,,,,,,,node,,,,,POINT (-38.5400947 -3.7789341),,,,,,,,,,,,Giraffas,,,,,,,,,,,,6379070176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,cafe,,,,,McCafé,Q3114287,en:McCafé,,,,,coffee_shop,,,,,node,,,,,POINT (-38.5401753 -3.7789152),,,,,,,,,,,,McCafé,,,,,,,,,,Q38076,en:McDonald's,6379070177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
